"date","open","high","low","close","volume","pct_chg"
2000-01-02,148.25,148.25,137.25,145.75,42730000,-0.0077
2000-01-09,146.25,147.47,142.88,146.97,32750000,0.0084
2000-01-16,145.34,147,143.81,144.44,24690000,-0.0172
2000-01-23,145.66,145.84,135.53,135.88,45840000,-0.0593
2000-01-30,135.81,144,135,142.59,38320000,0.0494
2000-02-06,142.56,144.56,138.03,138.69,35830000,-0.0274
2000-02-13,139.78,141.22,134.62,135.31,45450000,-0.0244
2000-02-20,135.19,137.47,133.09,133.33,56470000,-0.0146
2000-02-27,133.38,141.72,132.72,141.12,48880000,0.0584
2000-03-05,140.81,142,135.03,140.12,57260000,-0.0071
2000-03-12,136.69,148,136.06,146.94,64980000,0.0487
2000-03-19,146.88,155.75,144.5,153.56,57490000,0.0451
2000-03-26,153.38,153.78,147.12,150.38,40620000,-0.0207
2000-04-02,150.12,153,141.39,151.44,50200000,0.007
2000-04-09,151.75,153.11,133.5,136,71240000,-0.102
2000-04-16,135.19,145.12,134.69,143.81,50080000,0.0574
2000-04-23,141.5,148.75,140.5,145.09,59040000,0.0089
2000-04-30,146.56,148.48,139.78,143.53,43200000,-0.0108
2000-05-07,142.75,143.47,137.75,142.81,34030000,-0.005
2000-05-14,142.75,147.72,140.41,141.12,29380000,-0.0118
2000-05-21,141.25,141.81,136.5,138,4.3e+07,-0.0221
2000-05-28,140,149.09,139.47,147.84,29340000,0.0713
2000-06-04,147.47,148.22,145.62,146.59,25580000,-0.0085
2000-06-11,146.97,148.88,144.62,146.59,27910000,0
2000-06-18,146.47,149.16,143.88,144.38,27060000,-0.0151
2000-06-25,145.38,146.98,143.52,145.28,28470000,0.0062
2000-07-02,145.44,148.78,144.22,148.09,13180000,0.0193
2000-07-09,147.88,151.25,147.16,151.25,24830000,0.0213
2000-07-16,150.98,151.98,147.69,147.69,27170000,-0.0235
2000-07-23,148.12,148.86,141.52,142.09,36330000,-0.0379
2000-07-30,142.94,146.72,142.06,146.38,24950000,0.0302
2000-08-06,146.72,149.22,145.56,147.41,22490000,0.007
2000-08-13,147.78,150.44,147.06,149.69,2.4e+07,0.0155
2000-08-20,150.03,151.62,149.28,151.25,18290000,0.0104
2000-08-27,151.25,153.59,150.34,152.5,21100000,0.0083
2000-09-03,151.88,152.2,149.33,149.81,15580000,-0.0176
2000-09-10,149.75,151.19,146,146,23880000,-0.0254
2000-09-17,146.38,146.97,142.42,145.28,31970000,-0.0049
2000-09-24,145.94,146.33,142.12,143.62,38580000,-0.0114
2000-10-01,144.28,145.75,139.75,141.06,35600000,-0.0178
2000-10-08,141.31,141.31,132.78,137.56,45090000,-0.0248
2000-10-15,137.41,141.19,130.16,139.91,40530000,0.0171
2000-10-22,139.94,141.94,134.03,139.28,39290000,-0.0045
2000-10-29,138.44,143.91,138.16,142.78,41240000,0.0251
2000-11-05,143.16,144.3,136.53,136.62,34600000,-0.0431
2000-11-12,135.62,140.11,133.02,136.64,47030000,1e-04
2000-11-19,135.75,136.38,132.12,134.84,22290000,-0.0132
2000-11-26,136.47,136.69,129.75,132.22,37030000,-0.0194
2000-12-03,131.88,139.12,131.5,133.97,45570000,0.0132
2000-12-10,137.38,139.56,130.56,130.97,34340000,-0.0224
2000-12-17,132.06,134.97,125.53,130.94,51360000,-2e-04
2000-12-24,130.84,134.28,130.28,131.19,26650000,0.0019
2000-12-31,132,136,127.56,129.19,50300000,-0.0152
2001-01-07,129.88,133.72,127.69,132,35560000,0.0218
2001-01-14,132,136.19,131.52,134.02,32330000,0.0153
2001-01-21,134.25,137.31,133.56,135.88,39670000,0.0139
2001-01-28,135.5,138.7,134.75,134.8,4e+07,-0.0079
2001-02-04,134.8,136.7,131.26,131.84,33060000,-0.022
2001-02-11,131.7,134.17,129.3,130.4,33160000,-0.0109
2001-02-18,131.04,131.14,121.8,124.96,58130000,-0.0417
2001-02-25,125.8,127.84,121.75,123.61,64990000,-0.0108
2001-03-04,124.15,127.75,123.11,123.36,34660000,-0.002
2001-03-11,122.34,122.5,114.81,115.01,115630000,-0.0677
2001-03-18,115.76,118.46,108.04,114.48,85650000,-0.0046
2001-03-25,115.7,118.65,112.14,116.69,55030000,0.0193
2001-04-01,116.3,117.38,109.3,113.3,74750000,-0.0291
2001-04-08,114,118.99,112.78,118.85,48880000,0.049
2001-04-15,118.29,126,116.91,124.5,72210000,0.0475
2001-04-22,123.65,125.84,120.95,125.78,45390000,0.0103
2001-04-29,126.45,127.69,123.44,127.34,52990000,0.0124
2001-05-06,126.86,127.5,124.4,125.15,38260000,-0.0172
2001-05-13,124.9,130.08,124.46,129.74,51120000,0.0367
2001-05-20,129.84,132.09,127.9,128.1,47540000,-0.0126
2001-05-27,128.23,128.35,125,126.73,37780000,-0.0107
2001-06-03,126.8,129.23,126.08,127,42350000,0.0021
2001-06-10,126.71,126.99,120.4,121.85,53440000,-0.0406
2001-06-17,121.65,124.31,120.89,122.85,52370000,0.0082
2001-06-24,123.28,124.01,120.57,122.6,46610000,-0.002
2001-07-01,122.8,124.32,119.05,119.05,29010000,-0.029
2001-07-08,119.49,122.32,117.09,122.24,54790000,0.0268
2001-07-15,121.77,122.98,119.83,121.34,38880000,-0.0074
2001-07-22,121.8,121.88,116.75,120.81,53840000,-0.0044
2001-07-29,121.19,123.25,120.3,121.94,54300000,0.0094
2001-08-05,121.35,121.51,117.34,119.29,57890000,-0.0217
2001-08-12,119.6,120.35,116.01,116.75,51470000,-0.0213
2001-08-19,116.8,119.13,115.78,119.02,57090000,0.0194
2001-08-26,118.97,119.2,112.04,114.15,69340000,-0.0409
2001-09-02,113.85,116.17,108.63,108.72,100740000,-0.0476
2001-09-09,107.7,110.35,107.7,110.05,23410000,0.0122
2001-09-16,101,106.4,93.8,97.28,183190000,-0.116
2001-09-23,99.73,104.6,99.06,104.44,111930000,0.0736
2001-09-30,103.9,108.97,102.83,107.23,134870000,0.0267
2001-10-07,106.28,110.3,105.52,109.5,103320000,0.0212
2001-10-14,108.63,111.15,106.01,107.35,99800000,-0.0196
2001-10-21,107.3,111.79,106.74,110.32,101830000,0.0277
2001-10-28,110.16,110.55,105.56,109.25,120460000,-0.0097
2001-11-04,110.12,114.08,109.85,112.72,97710000,0.0318
2001-11-11,111,115.4,110,114.36,96650000,0.0145
2001-11-18,114.92,115.85,113.51,115.68,48090000,0.0115
2001-11-25,115.75,116.9,113,114.05,84190000,-0.0141
2001-12-02,113.65,118,113.01,116.56,94550000,0.022
2001-12-09,115.85,116.39,112,113.13,86630000,-0.0294
2001-12-16,112.99,115.92,112.9,114.95,76670000,0.0161
2001-12-23,114.83,116.75,114.61,116,36040000,0.0091
2001-12-30,116.15,117.98,113.81,117.62,69160000,0.014
2002-01-06,117.7,117.99,114.7,114.94,68940000,-0.0228
2002-01-13,114.65,115.39,112.67,113.15,84340000,-0.0156
2002-01-20,113.75,114.25,112.02,113.55,49100000,0.0035
2002-01-27,113.9,114.19,108.4,112.65,108790000,-0.0079
2002-02-03,112.23,112.23,108,110.09,130260000,-0.0227
2002-02-10,110.05,112.97,109.82,110.89,88380000,0.0073
2002-02-17,110.15,110.63,107.82,109.64,98110000,-0.0113
2002-02-24,109.75,113.85,109.7,113.74,118360000,0.0374
2002-03-03,113.9,117.91,113.65,116.99,109350000,0.0286
2002-03-10,116.89,117.9,115.63,116.65,82350000,-0.0029
2002-03-17,117.1,117.74,114.12,115.04,94720000,-0.0138
2002-03-24,115.09,115.77,113.3,114.52,74020000,-0.0045
2002-03-31,114.23,115.1,112.16,112.69,101940000,-0.016
2002-04-07,111.32,113.54,110.5,111.42,89210000,-0.0113
2002-04-14,111.62,113.67,110.2,112.88,81250000,0.0131
2002-04-21,112.38,112.43,107.29,107.39,95030000,-0.0486
2002-04-28,107.93,109.91,106.63,107.58,95640000,0.0018
2002-05-05,107.65,109.36,104.9,105.72,111050000,-0.0173
2002-05-12,106.22,111.25,105.8,110.9,134370000,0.049
2002-05-19,110.64,110.69,108,108.69,72320000,-0.0199
2002-05-26,109.05,109.13,105.9,107.22,77060000,-0.0135
2002-06-02,107.09,107.6,101.72,103.34,119050000,-0.0362
2002-06-09,103.24,104.54,98.5,101.4,130350000,-0.0188
2002-06-16,101.92,105.03,98.69,99.28,118010000,-0.0209
2002-06-23,98.61,100.89,95.19,98.96,168440000,-0.0032
2002-06-30,99.19,99.8,93.73,99.31,104090000,0.0035
2002-07-07,98.98,99.7,90.32,91.85,196860000,-0.0751
2002-07-14,91.64,93.3,84.3,84.71,290070000,-0.0777
2002-07-21,84.11,85.93,77.68,85.6,388200000,0.0105
2002-07-28,87.51,91.55,85.62,86.79,264200000,0.0139
2002-08-04,86.5,91.94,83.55,91.29,246440000,0.0518
2002-08-11,90,94.08,88.02,93.22,215110000,0.0211
2002-08-18,93.46,97.15,93.1,94.6,175950000,0.0148
2002-08-25,94.91,96.25,90.81,91.78,192190000,-0.0298
2002-09-01,90.73,91,87.5,90,233750000,-0.0194
2002-09-08,89.1,93.33,88.25,89.67,188030000,-0.0037
2002-09-15,89.32,91.19,84.05,84.35,225640000,-0.0593
2002-09-22,83.65,85.97,81.85,82.75,294260000,-0.019
2002-09-29,82,85.77,79.58,80.8,321520000,-0.0236
2002-10-06,80.06,84.73,77.07,84.16,371760000,0.0416
2002-10-13,83.2,89.3,83.04,88.64,302870000,0.0532
2002-10-20,88.12,90.9,87.57,90.2,241340000,0.0176
2002-10-27,91.15,91.29,87,90.27,234200000,8e-04
2002-11-03,91.8,93.07,89.52,89.65,241220000,-0.0069
2002-11-10,89.52,91.55,87.45,91.4,206450000,0.0195
2002-11-17,92.15,94.27,89.76,93.42,186340000,0.0221
2002-11-24,93.43,94.95,91.62,93.98,133510000,0.006
2002-12-01,95.47,96.05,89.98,92.03,235340000,-0.0207
2002-12-08,91.07,91.62,89.27,89.34,180910000,-0.0292
2002-12-15,89.82,91.79,88.6,89.99,175650000,0.0073
2002-12-22,89.59,90.61,87.38,87.38,73290000,-0.029
2002-12-29,87.8,91.39,87.11,91.35,140880000,0.0454
2003-01-05,91.24,93.64,91.05,93.06,191040000,0.0187
2003-01-12,93.54,93.86,90.15,90.66,177150000,-0.0258
2003-01-19,90.87,90.92,86.17,86.38,209980000,-0.0472
2003-01-26,85.73,87.18,84.15,86.06,264250000,-0.0037
2003-02-02,86.14,86.82,82.97,83.42,235700000,-0.0307
2003-02-09,83.47,84.71,81,84.15,245960000,0.0088
2003-02-16,84.53,85.8,83.46,85.18,161230000,0.0122
2003-02-23,84.93,85.23,82.22,84.9,221160000,-0.0033
2003-03-02,85.26,85.78,81.43,83.32,223590000,-0.0186
2003-03-09,82.6,84.77,79.38,84.13,287850000,0.0097
2003-03-16,83.46,89.88,83.22,89.67,327830000,0.0659
2003-03-23,88.02,88.26,85.99,86.71,258300000,-0.033
2003-03-30,85.35,88.99,84.4,88.22,250520000,0.0174
2003-04-06,90.34,90.85,86.54,87.15,255180000,-0.0121
2003-04-13,87.47,90.07,87,89.56,176270000,0.0277
2003-04-20,89.86,92.35,88.89,90.23,230180000,0.0075
2003-04-27,90.44,93.47,90.3,93.21,248400000,0.033
2003-05-04,93.47,94.38,92.28,93.73,195920000,0.0056
2003-05-11,93.5,95.45,93.28,94.87,190080000,0.0122
2003-05-18,94.15,94.89,91.6,93.76,213180000,-0.0117
2003-05-25,93.3,97.09,93.18,96.95,185010000,0.034
2003-06-01,97.53,101.4,96.67,99.26,246540000,0.0238
2003-06-08,98.77,100.9,97.77,99.56,191290000,0.003
2003-06-15,99.96,102.18,99.42,99.44,193920000,-0.0012
2003-06-22,99.45,99.66,96.96,97.66,206220000,-0.0179
2003-06-29,98.22,99.85,96.43,98.74,150830000,0.0111
2003-07-06,99.65,101.4,98.63,100.24,191150000,0.0152
2003-07-13,101.2,101.9,98.16,99.51,230640000,-0.0073
2003-07-20,99.45,100.34,97.85,100.23,206960000,0.0072
2003-07-27,100.37,100.98,98.24,98.51,224870000,-0.0172
2003-08-03,98.31,99,96.34,98.28,239390000,-0.0023
2003-08-10,98.26,99.85,97.84,99.62,162990000,0.0136
2003-08-17,99.93,101.82,99.73,99.77,182220000,0.0015
2003-08-24,99.71,101.48,98.83,101.44,143720000,0.0167
2003-08-31,101.64,103.7,101.05,102.83,155850000,0.0137
2003-09-07,103.04,103.88,101.35,102.45,194950000,-0.0037
2003-09-14,102.52,104.7,101.95,103.67,156030000,0.0119
2003-09-21,102.85,103.29,99.85,99.95,207040000,-0.0359
2003-09-28,100.3,104.28,99.25,103.39,266840000,0.0344
2003-10-05,103.48,105.22,102.91,104.57,156620000,0.0114
2003-10-12,104.72,105.89,103.98,104.26,167830000,-0.003
2003-10-19,104.45,105.28,102.18,103.58,186860000,-0.0065
2003-10-26,103.74,105.97,103.27,105.3,163260000,0.0166
2003-11-02,105.75,106.72,104.9,105.61,162850000,0.0029
2003-11-09,105.74,106.95,104.8,105.46,159300000,-0.0014
2003-11-16,104.91,105.45,103.62,104.21,199120000,-0.0119
2003-11-23,104.69,106.66,104.68,106.45,110140000,0.0215
2003-11-30,106.93,108.08,106.62,106.85,178140000,0.0038
2003-12-07,106.74,108.2,105.96,108.14,192680000,0.0121
2003-12-14,109.17,109.73,107.48,108.9,166060000,0.007
2003-12-21,108.83,110.08,108.78,109.7,68760000,0.0073
2003-12-28,110.1,112.19,109.78,111.23,111720000,0.0139
2004-01-04,111.78,113.5,111.59,112.39,169800000,0.0104
2004-01-11,112.55,114.31,111.76,114.23,188370000,0.0164
2004-01-18,114.53,115.38,113.72,114.43,140510000,0.0018
2004-01-25,114.44,116.5,112.56,113.48,209860000,-0.0083
2004-02-01,113.7,114.7,112.78,114.45,176880000,0.0085
2004-02-08,114.67,116.39,114.26,115.13,168350000,0.0059
2004-02-15,115.85,116.6,114.32,114.88,150570000,-0.0022
2004-02-22,115.22,115.74,113.03,115.02,180520000,0.0012
2004-02-29,115.43,116.97,114.92,116.38,180160000,0.0118
2004-03-07,116.34,116.62,111.1,112.58,290330000,-0.0327
2004-03-14,112.27,113.27,110.84,111.06,268380000,-0.0135
2004-03-21,110.54,111.79,108.85,111.03,255890000,-3e-04
2004-03-28,111.63,114.84,111.58,114.64,227920000,0.0325
2004-04-04,114.46,115.41,113.74,114.37,151610000,-0.0024
2004-04-11,114.58,115.3,112.36,113.83,250370000,-0.0047
2004-04-18,113.57,114.67,111.78,114.36,223500000,0.0047
2004-04-25,114.5,115.12,110.9,110.96,247640000,-0.0297
2004-05-02,111.37,113.26,109.96,109.96,235360000,-0.009
2004-05-09,109.44,110.81,108.06,110.04,326260000,7e-04
2004-05-16,108.89,111.18,108.41,109.81,225930000,-0.0021
2004-05-23,110.53,113.03,109.6,112.86,197370000,0.0278
2004-05-30,112.46,113.58,111.87,112.98,152340000,0.0011
2004-06-06,113.5,114.92,113.42,114.35,123070000,0.0121
2004-06-13,113.82,114.44,112.87,113.63,159010000,-0.0063
2004-06-20,113.75,114.94,112.67,113.84,170140000,0.0018
2004-06-27,114.53,114.79,112.58,112.88,214730000,-0.0084
2004-07-04,112.37,112.57,111.2,111.73,141470000,-0.0102
2004-07-11,111.52,112.39,110.44,110.71,196060000,-0.0091
2004-07-18,110.75,112.06,108.69,108.96,265440000,-0.0158
2004-07-25,109.21,110.9,108.21,110.84,261030000,0.0173
2004-08-01,110.19,111.36,106.62,106.85,246230000,-0.036
2004-08-08,107.02,108.41,106.59,107.19,238300000,0.0032
2004-08-15,107.14,110.63,107.1,110.48,214650000,0.0307
2004-08-22,110.55,111.63,109.85,111.45,154550000,0.0088
2004-08-29,111.23,112.82,110.1,112.12,197070000,0.006
2004-09-05,112.54,113.27,112.03,113.06,132620000,0.0084
2004-09-12,113.31,113.74,112.68,113.15,168680000,8e-04
2004-09-19,112.67,113.47,110.95,111.46,206420000,-0.0149
2004-09-26,111.1,113.65,110.41,113.65,221690000,0.0196
2004-10-03,114.09,114.68,112.35,112.51,204340000,-0.01
2004-10-10,112.78,113.07,110.57,111.26,244580000,-0.0111
2004-10-17,110.89,112.23,109.75,109.99,259050000,-0.0114
2004-10-24,109.75,113.64,109.35,113.2,275730000,0.0292
2004-10-31,113.56,117.64,113.2,117.28,288860000,0.036
2004-11-07,116.98,119,116.72,118.79,218210000,0.0129
2004-11-14,118.5,119.14,117.14,117.42,216570000,-0.0115
2004-11-21,117.17,118.98,117.03,118.35,124770000,0.0079
2004-11-28,118.79,120.14,117.48,119.25,275430000,0.0076
2004-12-05,119.21,119.64,117.73,119.33,237870000,7e-04
2004-12-12,119.76,121.24,119.16,119.44,250050000,9e-04
2004-12-19,119.75,121.28,119.17,120.77,137560000,0.0111
2004-12-26,121.2,121.66,120.39,120.87,126920000,8e-04
2005-01-02,121.56,121.76,118,118.44,295300000,-0.0201
2005-01-09,118.34,119.46,117.5,118.24,292290000,-0.0017
2005-01-16,118.05,119.62,116.65,116.78,247740000,-0.0123
2005-01-23,117.09,117.75,116.37,117.43,301830000,0.0056
2005-01-30,117.97,120.43,117.71,120.23,257940000,0.0238
2005-02-06,120.25,121.04,119.25,120.77,240360000,0.0045
2005-02-13,120.69,121.46,119.9,120.39,236490000,-0.0031
2005-02-20,119.9,121.67,118.58,121.43,279650000,0.0086
2005-02-27,121.15,122.83,120.04,122.73,299510000,0.0107
2005-03-06,122.66,123.25,120.16,120.39,285520000,-0.0191
2005-03-13,120.61,121.46,118.15,118.54,300180000,-0.0154
2005-03-20,118.71,118.93,116.75,117.14,278730000,-0.0118
2005-03-27,117.42,118.99,116.25,117.43,345330000,0.0025
2005-04-03,117.36,119.26,116.74,118,286520000,0.0049
2005-04-10,118.29,119.06,114.1,114.15,432200000,-0.0326
2005-04-17,114.12,116.5,113.55,115.57,460870000,0.0124
2005-04-24,115.86,116.77,113.97,115.75,391470000,0.0016
2005-05-01,116.07,118,115.52,117.09,392390000,0.0116
2005-05-08,117.21,118.08,114.8,115.72,392070000,-0.0117
2005-05-15,115.7,119.41,115.66,119.12,298100000,0.0294
2005-05-22,119.21,120.25,118.83,120.25,218980000,0.0095
2005-05-29,120.08,120.92,119.4,120.15,216360000,-8e-04
2005-06-05,120.02,121.25,119.44,120.2,246720000,4e-04
2005-06-12,119.94,121.9,119.81,121.36,237820000,0.0097
2005-06-19,121.08,121.94,118.84,118.98,250990000,-0.0196
2005-06-26,118.97,120.4,118.75,119.53,248930000,0.0046
2005-07-03,119.25,121.32,118.26,121.32,273440000,0.015
2005-07-10,121.33,123.44,121.31,122.84,264150000,0.0125
2005-07-17,122.5,123.73,122.05,123.54,342710000,0.0057
2005-07-24,123.41,124.64,122.37,123.74,256610000,0.0016
2005-07-31,123.83,124.74,122.67,122.88,231140000,-0.007
2005-08-07,123.17,124.5,122.38,123.06,282590000,0.0015
2005-08-14,123.22,123.87,121.84,122.47,264520000,-0.0048
2005-08-21,122.58,123.23,120.68,120.76,303460000,-0.014
2005-08-28,120.41,123.15,120.38,122.27,355790000,0.0125
2005-09-04,122.66,124.74,122.65,124.6,182220000,0.0191
2005-09-11,124.45,124.67,122.87,123.5,295800000,-0.0088
2005-09-18,123.47,123.61,120.44,121.44,376870000,-0.0167
2005-09-25,122.02,123.04,121.02,123.04,309770000,0.0132
2005-10-02,122.96,123.34,118.17,119.61,434750000,-0.0279
2005-10-09,119.68,119.71,116.88,118.67,416590000,-0.0079
2005-10-16,118.77,119.81,117.12,118.13,489270000,-0.0046
2005-10-23,118.44,120.54,117.93,119.8,373390000,0.0141
2005-10-30,120.29,122.66,120.13,122.11,365900000,0.0193
2005-11-06,122.4,123.86,121.75,123.76,260620000,0.0135
2005-11-13,123.76,125.76,122.86,125.13,293980000,0.0111
2005-11-20,125.15,127.41,124.98,127.13,182590000,0.016
2005-11-27,127.25,127.27,125.29,126.85,274660000,-0.0022
2005-12-04,126.64,127.74,125.48,126.33,297500000,-0.0041
2005-12-11,126.71,128.57,125.96,126.36,303580000,2e-04
2005-12-18,126.73,126.87,125.48,126.76,207460000,0.0032
2005-12-25,126.92,127.05,124.36,124.51,152950000,-0.0178
2006-01-01,125.1,128.58,124.39,128.44,235850000,0.0316
2006-01-08,128.42,129.44,128.2,128.68,223500000,0.0019
2006-01-15,128.2,128.9,125.97,125.97,321080000,-0.0211
2006-01-22,126.21,128.66,125.84,128.54,345080000,0.0204
2006-01-29,128.44,128.81,126.14,126.27,340100000,-0.0177
2006-02-05,126.44,128.1,125.4,126.64,302710000,0.0029
2006-02-12,126.57,129.21,125.95,128.81,330170000,0.0171
2006-02-19,129.12,129.65,128.28,129.41,169040000,0.0047
2006-02-26,129.4,130.07,128.13,128.76,293080000,-0.005
2006-03-05,129.14,129.18,127.18,128.59,303070000,-0.0013
2006-03-12,128.84,131.47,128.53,130.62,283410000,0.0158
2006-03-19,130.64,130.99,129.45,130.21,274650000,-0.0031
2006-03-26,130.03,130.98,129.05,129.83,309660000,-0.0029
2006-04-02,130.07,131.4,129.35,129.54,305160000,-0.0022
2006-04-09,129.71,130.08,128.25,128.71,208480000,-0.0064
2006-04-16,128.79,131.86,128.02,131.15,402520000,0.019
